"name1","name2","street1","street2","city","state","zip","zip4","county","phone","website","latitude","longitude","type_facility","sa","dt","mm","dm","bum","db","rpn","bu","nxn","vtrl","meth","hh","noop","pain","nmoa","moa","ubn","otp","cbt","dbt","tele","saca","trc","smon","smpd","smop","hi","res","op","rs","rl","rd","od","omb","odt","iop","ort","hid","hit","ct","gh","psyh","vamc","tbg","ihs","stg","lccg","dod","ssa","stmh","stdh","hla","jc","carf","ncqa","coa","hfap","np","cash","md","mc","si","pi","tricare","fsa","ss","pa","asl","sp","mhsu","vet","admil","milf","cj","sen","adol","pw","wn","mn","hiv","trma","sexa","dv","ya","nsc","adtx","bdtx","cdtx","mdtx","odtx","tgd","ico","gco","fco","mco","twfa","bia","cmi","mi","ang","mxm","crv","relp","beds","ch_ad","yad","adlt","fem","male","dui","duio","acc","acm","acu","baba","ccc","cmha","csaa","daut","dp","dsf","dvfp","eis_hiv","emp","haec","heoh","hivt","isc","itu","mhs","opc","sae","shg","smhd","ssu","ssd","stdt","ta","taec","tbs","cm","fpsy","hs","nrt","peer","stu","tcc","bsdm","nu","mu","bwn","bwon","ub","un","beri","pvtp","pvtn","cosmi","inpe","rpe","pc","naut","nmaut","acma","pmat","auinpe","aurpe","aupc","dlc","mhiv","mhcv","lfxd","clnd","copsu","daof","mst","noe","ofd","rc","piec","mdet","voc","hav","hbv","audo","mmd","mprep","fed","sotp","dea","samhsa","mhpa","hbt","hct","tod","vapn","vapp","vppd","oudo","nx","oth","mws","f17","f19","f25","f28","f30","f31","f35","f36","f37","f4","f42","f43","f47","f66","f67","f70","f81","f92","n24","n40","cosed"
"Catholic Charities of Long Island","Outpatient Clinic","31 East Montauk Highway","","Hampton Bays","NY","11946","","Suffolk","631-723-3362","https://www.catholiccharities.cc","40.8789923","-72.5224688","SU","1","","","","1","","","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","1","1","","","1","","","","","1","","","","1","","","","","","","1","","","","","","","1","1","1","1","1","1","","1","1","","","1","","","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","","","","1","1","","1","1","1","1","1","1","1","1","","","","1","","","","","1","1","1","1","","1","","1","1","1","1","","","1","1","1","1","1","","","1","1","1","1","1","","","","","","","1","","1","1","","","","","","","","1","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Fox Run Male Program","Stabil Rehab Reintegration","190 Fox Hollow Road","","Rhinebeck","NY","12572","3640","Dutchess","845-876-5400 x3350","https://www.samaritanvillage.org","41.887968","-73.924643","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","1","","","1","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","1","1","1","1","1","","1","1","","","","1","1","","","1","1","","","","1","1","1","1","1","","1","","","","","","1","1","1","1","","1","1","1","1","1","1","1","1","","","1","1","","1","","","1","","","1","","1","1","1","1","","1","","1","1","1","1","","","1","1","1","1","1","1","1","","1","1","1","1","","","1","1","","1","1","1","","1","1","1","1","1","","1","1","1","","","","","1","1","","","","1","1","1","","1","1","1","","1","1","1","1","","1","1","1","","1","","","1","1","","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"Samaritan Daytop Village Inc","Meadow Run Adult Female Intensive Res","88 Fox Hollow Road","Suite 1-B","Rhinebeck","NY","12572","3639","Dutchess","845-876-3789 x139","https://samaritanvillage.org","41.8948631","-73.9170636","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","","1","1","","1","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","1","","","","","","1","","","","1","","","","1","","1","1","1","1","","1","","","","","","","1","1","1","","1","1","1","1","1","","","1","","","1","1","1","","","","","1","","1","","","","1","1","1","1","1","1","1","1","","","1","1","","1","1","","","1","","","1","","1","","1","1","1","","1","","1","","1","1","1","1","","","1","","1","1","","","","1","1","","1","","1","1","1","","1","","1","","1","","1","","","1","","","","1","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Liberty Clinic","Outpatient Clinic","100 Sullivan Avenue","","Ferndale","NY","12734","","Sullivan","845-867-4304 x2302","https://www.lexingtonctr.org","41.7801595","-74.7296214","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","1","","","","1","","1","1","","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","","","1","","1","1","1","1","","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","1","1","","","","","1","1","","1","","","","","","","1","1","1","1","1","1","1","","1","","","","1","","","","1","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cornerstone of Rhinebeck","Med Sup Withdrawal/Inpatient","500 Milan Hollow Road","","Rhinebeck","NY","12572","3104","Dutchess","845-266-3481 x2000","https://www.cornerstoneny.com","41.9146168","-73.7999436","SU","1","1","1","","1","","1","1","","1","1","","","","","1","","1","1","","","1","1","","1","","","1","","1","","1","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","1","1","","1","1","","","1","","","1","","","","","1","","","","1","1","","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","1","","","1","1","1","1","","","1","","","1","","","1","1","1","","1","","","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","","1","","","1","","","","","1","","","1","","1","","1","1","1","1","","1","","","","1","1","1","","1","","","","","1","","","","1","","1","1","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Cornerstone of Rhinebeck","NY Inpatient","500 Milan Hollow Road","","Rhinebeck","NY","12572","","Dutchess","845-266-3481 x2000","https://www.cornerstoneny.com","41.9146168","-73.7999436","SU","1","","1","","1","","1","1","1","1","1","","","","","1","","1","1","","","1","1","","1","","","1","","1","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","1","1","","1","1","","","1","","","1","","","","","1","","","","1","1","","1","","","1","1","","","","","","","1","1","1","1","1","1","1","1","1","","","1","","","1","1","1","1","","","1","","","1","","","1","1","1","","","","","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","","1","1","","1","","","","","1","","","1","1","1","","1","1","1","1","","1","","","","1","1","1","","","","","","","1","","","","1","","1","1","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Groups Recover Together","Outpatient Clinic","465 Broadway","","Kingston","NY","12401","","Ulster","207-400-6609","https://","41.9269497","-73.9984096","SU","1","","","","1","","","1","","","","","","","","","","","1","","1","1","1","","","1","","","1","","","","","1","","","1","","","","","","","","","","","","1","","","","","1","","","","","1","1","1","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","1","1","1","","1","","1","","","1","1","1","1","","","1","","","","","","1","1","1","","","","","1","1","","","","","","1","","1","1","1","","1","1","","1","","1","","1","1","1","","","","1","","1","","","1","","","","","","1","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","1","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"Access Supports for Living Inc","CCBHC","368 Broadway","","Kingston","NY","12401","","Ulster","845-673-7077","https://www.accesssupports.org","41.92708","-73.9953127","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","","1","","1","1","","","1","","1","1","1","1","1","","","1","1","","","","1","1","1","1","1","","","1","1","1","","1","","1","1","1","","1","1","1","","","1","","1","","1","1","1","1","1","","1","","1","1","1","1","","","1","1","1","1","1","","","","1","1","1","1","1","","","","1","1","1","1","1","1","1","1","","1","","","","1","","","","","1","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Child and Family Guidance Centers","Addiction Services Inc DBA Step One","500 Aaron Court","","Kingston","NY","12401","","Ulster","845-834-7300","https://www.step1ny.org","41.9344828","-74.0148183","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","1","1","","","","","","","","1","1","1","1","1","","","","","","1","1","","","","1","1","1","","1","1","","1","","1","1","","","","","","","","1","1","1","1","1","1","","1","1","","","1","","1","1","1","1","1","1","","1","","","1","","1","1","1","1","","","","","1","1","","","","1","1","1","","1","1","1","","","1","1","1","","","1","1","1","1","","1","","1","1","","1","","1","","","","","1","","","1","1","","1","","","","","","","","1","","1","1","","1","","","","","","1","","","","","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Samadhi Center Inc","Outpatient Clinic","150 Sawkill Road","Suite 204","Kingston","NY","12401","5144","Ulster","845-481-4728","https://samadhiny.org","41.94927","-74.0212661","SU","1","","","","","","","1","","","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","","","","","","","","","","","","","","","1","1","","1","1","1","","","","","","","","","1","1","1","1","","1","","1","1","","","","","1","1","1","1","1","1","","1","","","","","","1","1","1","","","","","","","","1","","1","1","1","1","","1","1","","1","","","1","","1","","1","1","1","","","","","","","","","","1","","","","1","","","1","","1","","1","","","","","","","1","","1","1","1","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Never Alone","Adolescent Addiction Treatment Center","20 Crofts Road","","Hurley","NY","12443","","Ulster","833-616-1093","https://neveralonerehab.com","41.947721","-74.1268341","SU","1","","","","1","","1","1","1","1","","","","","","","","","1","","","1","1","1","","","","1","","1","1","","","","","","","","","","","","","","","","","","1","","1","","1","","","","","","1","1","","","1","","","","","","","1","","","","1","","1","","","","","1","1","1","","1","","","","","","","1","1","1","","1","1","","1","1","","","1","","1","1","","1","1","","","","","","1","","1","1","1","1","1","1","","","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","1","","1","","1","1","1","1","1","1","","","","","","","","1","1","1","1","1","1","","","","1","","","","1","1","","","","1","","","","1","","","","1","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"East Hampton Outpatient Services","Outpatient Clinic","287 Springs Fireplace Road","","East Hampton","NY","11937","","Suffolk","631-329-0373","https://phoenixhouseny.org","40.9926158","-72.1710598","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","","","1","","","","","","","","","","","","1","","","","","1","","","","","1","1","1","1","1","1","1","","","","1","1","","","","1","","1","","1","1","","1","","","1","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","","","1","1","","1","","1","1","1","1","1","","","","1","1","","1","1","1","1","1","","1","1","1","","1","1","","","","","1","1","1","1","","1","","1","1","1","1","1","","1","1","1","","","","","1","1","","","","","","","","","1","1","","1","1","1","1","","","","","","1","","","","","","1","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Twin County Recovery Services Inc","Outpatient Drug Treatment Program","428 West Main Street","","Catskill","NY","12414","","Greene","518-943-2036","https://twincountyrecoveryservices.org","42.2228","-73.870357","SU","1","","","","1","","","1","1","1","","","","","","","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","1","","","","","","","","","1","","","","1","1","","","","","1","","","","","","","","1","1","","","","1","1","1","","","","1","","1","1","1","1","1","1","","1","1","","1","","","1","1","1","1","","","","1","1","","1","","","1","1","","1","1","","","1","1","","","","","1","1","1","1","","1","","1","1","1","1","1","","1","","","","","","","","1","1","1","1","","","","","","","1","","1","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Windham Falls Recovery LLC","MSW IP","2774 Route 42","","West Kill","NY","12492","","Greene","845-293-8372","https://briteliferecovery.com","42.2225028","-74.3853248","SU","1","1","","","1","1","1","1","1","1","","","","","","","","","1","","1","1","1","","1","","","1","","","","1","","","","","","","","","","","","","","","","","1","","1","","1","","","","","","1","","","","1","","","","","","","1","","","","","","","","1","1","","","","","","1","1","1","1","1","1","","1","1","1","1","1","","","1","1","","","1","","","1","1","1","1","","","1","1","1","1","","1","1","1","1","","","","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","1","","1","1","1","1","1","1","","","","","","","","","1","","","","1","","","","1","","","1","1","1","","","1","","","","","1","","","","1","","1","1","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Windham Falls Recovery LLC","Inpatient","2774 Route 42","","West Kill","NY","12492","","Greene","845-293-8372","https://briteliferecovery.com","42.2225028","-74.3853248","SU","1","1","","","1","1","1","1","1","1","","","","","","","","","1","","1","1","1","","1","","","1","","1","","1","","","","","","","","","","","","","","","","","1","","1","","1","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","","1","1","1","1","1","","","1","1","","","1","","","1","1","1","1","","","1","1","1","1","","1","1","1","1","","","","","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","","","","","","","","1","","","","1","","","","1","","","1","1","1","","","1","","","","","1","","","","","","1","1","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Twin County Recovery Services Inc","","350 Power Avenue","","Hudson","NY","12534","0635","Columbia","518-828-9300","https://www.twincountyrecoveryservices.org","42.2481254","-73.7929214","SU","1","","","","1","","","1","1","1","","","","","","","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","1","","","","","","","","","1","","","","1","1","","1","","","1","","","","","","","","1","1","","","","1","1","1","","","","1","","1","1","1","1","1","1","","1","1","","1","","","1","1","1","1","","","","1","1","","1","","","1","1","","1","1","","","1","1","","","","","1","1","1","1","","1","","1","1","1","1","1","","1","","","","","","","","1","1","1","1","","","","","","","1","","1","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
