"name1","name2","street1","street2","city","state","zip","zip4","county","phone","website","latitude","longitude","type_facility","sa","dt","mm","dm","bum","db","rpn","bu","nxn","vtrl","meth","hh","noop","pain","nmoa","moa","ubn","otp","cbt","dbt","tele","saca","trc","smon","smpd","smop","hi","res","op","rs","rl","rd","od","omb","odt","iop","ort","hid","hit","ct","gh","psyh","vamc","tbg","ihs","stg","lccg","dod","ssa","stmh","stdh","hla","jc","carf","ncqa","coa","hfap","np","cash","md","mc","si","pi","tricare","fsa","ss","pa","asl","sp","mhsu","vet","admil","milf","cj","sen","adol","pw","wn","mn","hiv","trma","sexa","dv","ya","nsc","adtx","bdtx","cdtx","mdtx","odtx","tgd","ico","gco","fco","mco","twfa","bia","cmi","mi","ang","mxm","crv","relp","beds","ch_ad","yad","adlt","fem","male","dui","duio","acc","acm","acu","baba","ccc","cmha","csaa","daut","dp","dsf","dvfp","eis_hiv","emp","haec","heoh","hivt","isc","itu","mhs","opc","sae","shg","smhd","ssu","ssd","stdt","ta","taec","tbs","cm","fpsy","hs","nrt","peer","stu","tcc","bsdm","nu","mu","bwn","bwon","ub","un","beri","pvtp","pvtn","cosmi","inpe","rpe","pc","naut","nmaut","acma","pmat","auinpe","aurpe","aupc","dlc","mhiv","mhcv","lfxd","clnd","copsu","daof","mst","noe","ofd","rc","piec","mdet","voc","hav","hbv","audo","mmd","mprep","fed","sotp","dea","samhsa","mhpa","hbt","hct","tod","vapn","vapp","vppd","oudo","nx","oth","mws","f17","f19","f25","f28","f30","f31","f35","f36","f37","f4","f42","f43","f47","f66","f67","f70","f81","f92","n24","n40","cosed"
"Enlightened Recovery","","1501 North Albany Avenue","","Atlantic City","NJ","08401","","Atlantic","609-798-0859","https://esdetox.com","39.370839","-74.4766956","SU","1","1","","","1","1","1","1","1","1","","","","","","1","","1","1","","","1","1","","1","","1","1","","1","","1","","","","","","1","1","","","","","","","","","","1","","1","","1","","","","","","1","","","","1","1","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","1","","","1","1","1","1","","1","1","1","1","1","","","","1","1","1","","","1","1","1","1","","1","1","1","","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","","1","","1","","","1","1","1","","1","1","","","","1","1","","1","1","1","","1","1","","","","","1","","","1","1","","1","1","1","","","","1","","","1","1","","","","","","","","","","","","","","","1","","","","","",""
"Twin Rivers Recovery","","110 Martin Luther King Drive","","Jersey City","NJ","07305","","Hudson","201-200-1965","https://www.clineoutreach.org","40.7037512","-74.0872762","SU","1","","","","1","","","1","1","1","","","","","","1","","","1","","1","1","1","","","1","","","1","","","","","1","1","1","1","","","","","","","","","","","","1","","1","","","","","","","","1","1","1","1","","","","","","","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","","","","","","","1","1","1","","1","1","1","1","1","1","","1","","1","1","1","1","1","1","","1","","","","","1","1","1","1","","1","","1","1","1","","1","","1","1","1","","1","1","1","","1","1","","1","","1","","1","1","1","","1","","1","1","1","1","1","","1","","","1","","","","1","1","","1","","","","","","","1","1","","1","1","1","1","","","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Integrity Inc","DBA Integrity House","49 Lincoln Park","","Newark","NJ","07102","","Essex","973-623-0600","https://www.integrityhouse.org/","40.7269985","-74.1794357","SU","1","","","","","","1","1","1","1","","1","","","","","","","1","","","1","1","","1","","","1","","","1","","","","","","","","","","","","","","","","","","1","1","1","","","1","","","","","1","1","1","1","1","","1","1","1","","","1","1","","","1","1","","","","1","","","1","","1","1","","","","","","","1","1","1","","1","1","1","1","1","","","1","","","1","1","","1","","","1","","","1","","1","1","1","1","","1","","1","1","1","","","","","","1","1","1","1","1","","","","1","1","","1","1","","","1","","1","","1","","1","","","","1","1","","","","","","1","1","","","","","","","","","","","","","","","","","1","","","","1","","","1","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Integrity Inc","DBA Integrity House","37 Lincoln Park","","Newark","NJ","07102","","Essex","973-623-0600","https://www.integrityhouse.org","40.7270874","-74.1789334","SU","1","","","","","","1","1","1","1","","1","","","","1","","","1","","","1","1","","1","","","1","","","1","","","","","","","","","","","","","","","","","","1","1","1","","","1","","","","","1","1","1","1","1","","1","1","1","","","1","","","","1","","","1","1","","","1","1","1","1","1","","","","","","","1","1","","","1","1","1","1","1","","","1","1","","1","1","1","","","","1","","","1","1","1","1","1","1","","1","","1","","","","","","","","1","1","1","1","1","","1","","1","1","","1","1","","1","1","","1","","1","","1","1","","","1","1","1","","","","","1","1","","","","","","","","","","","","1","","","","","","","","","1","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Integrity Inc","DBA Integrity House","26 Longworth Street","","Newark","NJ","07102","","Essex","973-623-0600 x6919","https://www.Integrityhouse.org","40.7279458","-74.1813774","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","1","1","1","","","","","","","","","","","","1","","1","","","1","","","","","","1","1","1","1","","","1","1","","","1","1","","1","1","1","","","","1","1","1","1","1","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","","1","","","1","","","1","","1","1","1","1","","","1","1","1","1","","1","","","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","1","","1","1","","1","1","","1","1","1","","","","","1","1","","","","","","","","","1","1","","1","1","1","1","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Directions Behavioral Health Ctr","","9 Lincoln Park","","Newark","NJ","07102","","Essex","973-242-6599","https://sharpe600.wixsite.com/newdirectionsbhc","40.727559","-74.1774892","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","1","1","1","","","","","","","","","","","","1","","1","","","","","","","","1","1","","","1","","","","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","","","","1","1","1","1","1","1","","","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","1","1","1","1","","","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","","","","","","1","","","","","","1","1","1","","","","1","","","1","1","","1","","1","","","","","","1","1","","","","","","","","","",""
"Integrity Inc","The Wise Program","659 Martin Luther King Boulevard","","Newark","NJ","07102","","Essex","973-623-0600","https://www.integrityhouse.org","40.7301823","-74.1824138","SU","1","","","","1","","","1","","","","","","","","1","","","1","","","1","1","","1","","","","1","","","","","","1","1","1","","","","","","","","","","","","1","1","1","","","1","","","","","1","1","1","1","1","","1","1","1","","","1","","","","1","","","1","1","","","1","1","1","1","1","","","","","","","1","1","1","","1","1","1","1","1","","","1","","","1","1","1","","","","1","","","1","","1","1","1","1","","1","","","1","","","","","","","1","1","1","1","1","","","1","1","1","","1","1","1","1","1","","1","","1","","","","","","1","1","1","","","","","1","","","","","","","","","","","","","1","1","1","1","","","","","","","","","1","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spectrum Healthcare","","74 Pacific Avenue","","Jersey City","NJ","07304","","Hudson","201-451-2544","https://","40.705929","-74.0701039","SU","1","","1","","1","","1","1","","1","1","","","","","","","1","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","1","","","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1","1","","","","","","","","","","","","","","1","1","1","","","1","1","1","1","1","","1","","1","1","1","1","1","","","","","","1","","1","1","1","1","","1","1","","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","","1","1","1","","1","1","1","1","","1","","","1","1","","","","1","","","","","","","","","","","","","1","","1","","","","","","","","","1","","","1","1","1","1","1","1","","","","1","1","","1","","","","","","","","","1","","1","","","","","1","","1","","","",""
"Achieve Wellness and Recovery","","1622 Tilton Road","Suite F","Northfield","NJ","08225","","Atlantic","833-680-0163","https://www.achievewellnessrecovery.com","39.3693151","-74.5524793","SU","1","","","","","","1","1","1","1","","","","","","","","","1","","","1","1","","1","","","","1","","","","","1","1","1","1","","","","","","","","","","","","1","","","","1","","","","","","1","","","","1","","","","","","","1","","","","","","","","1","1","","","","","","1","","","","","","","1","1","1","","","","","1","","","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","","","","","","","","","","1","1","1","1","1","1","1","","1","","","1","","1","1","1","1","1","","1","","1","1","1","1","","1","","","","","","","","","1","","","","1","","","","1","","","","1","1","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Family Service Bureau of Newark","","274 South Orange Avenue","2nd Floor","Newark","NJ","07103","","Essex","973-412-2056","https://www.newcommunity.org","40.7389952","-74.1958287","SU","1","","","","","","","","","","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","","1","1","1","","","","","","","","","","","","1","1","1","","","","","","","","1","1","","1","1","","1","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","","","","","","","","1","1","1","1","1","1","","1","1","1","","1","","","1","1","1","1","","","1","","","1","","1","1","1","1","","1","","1","1","","","1","","1","1","1","","1","1","1","","","","","1","","1","","","1","1","","","","","","","","","","1","","","1","","","","1","","1","","1","","","","","","1","","","1","1","","1","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Levona Health","","1907 New Road","","Northfield","NJ","08225","","Atlantic","609-645-8884 x335","https://www.antebihealth.com","39.3691333","-74.5605018","SU","1","","","","1","","","1","","","","","","","","","","","","","1","","","","1","","","","1","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","1","","1","1","","1","1","","1","1","1","1","","","","1","1","","","","","","","","","","","","1","","","","","","","","","1","1","1","1","","","","","","","","","1","1","","","","","1","","1","","1","","","","1","","1","1","","","","","","1","","1","","","1","1","","","","1","1","1","","1","1","","","","","","1","","","","","","","1","","","","1","1","1","","1","","","1","","","","","","","","","","","","1","","","","","","1","","","1","","","","","1","","","1","","","1","","","","","","","","","","",""
"Greater Essex Counseling Services","Drug and Alcohol OP and IOP Treatment","23 Branford Place","2nd Floor","Newark","NJ","07102","2711","Essex","973-623-7878","https://www.greateressexnj.com","40.7351739","-74.173714","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","1","1","","","","","","","","1","1","1","1","1","","1","1","","","1","1","","","","1","1","","","1","1","","1","1","1","","1","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","","1","1","","1","1","","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","","","1","1","","","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","","","","","","","1","","","","","","","","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Rutgers UBHC Newark","Outpatient Services/Newark","183 South Orange Avenue","Level E","Newark","NJ","07103","","Essex","732-235-7946","https://www.ubhc.rutgers.edu/clinical/overview.xml","40.739236","-74.189837","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","1","","","1","","","","","","1","1","1","1","1","1","","1","","1","","1","","","","1","","","","","","","1","","","","1","","","","","","1","1","1","1","1","","1","","1","1","1","","1","","","1","1","1","","1","","1","1","","1","","1","1","1","1","","","","1","1","1","","","","1","1","1","","1","1","1","","","1","","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","","1","1","","","","1","1","","","","1","","","","1","","","1","1","1","","1","","1","","","","1","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Atlanticare Behavorial Health","","13 North Hartford Avenue","","Atlantic City","NJ","08401","","Atlantic","609-348-1161","https://www.atlanticare.org","39.3531191","-74.4539137","SU","1","","","","","","1","1","1","","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","","","1","1","","","","1","","","","","","","","1","1","1","1","1","","1","1","","","1","1","1","1","1","1","1","","","","1","1","","","","","","","","","","","","","","","1","","","","","","1","1","1","1","","","1","1","1","","1","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","","","","1","1","1","","1","","1","1","1","","1","1","1","","1","1","","1","","1","1","1","1","1","","1","","","","","1","","","1","1","1","","1","","","1","1","1","","1","1","","","","1","","","","1","","1","","","1","","","","1","","","1","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VA NJ Healthcare System","East Orange","385 Tremont Avenue","","East Orange","NJ","07018","","Essex","973-676-1000 x4596","https://www.va.gov/new-jersey-health-care/locations/east-orange-va-medical-center/","40.7525482","-74.2361364","SU","1","1","","","1","1","1","1","1","1","","1","","","","1","","","1","","1","1","","1","","","","1","1","1","","1","1","1","","1","1","","","","1","","1","","","","","","","","","1","1","1","","","","1","","","","","","","1","","1","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","","1","","","1","1","1","1","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","","1","1","1","","","","1","1","","","","","1","","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","","","1","1","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
